(PCDF-16),,,,,
[74992-97-5],,,,,
"1,7-dichlorodibenzofuran",1.9 ×10−1,,,,
C12H6Cl2O,,,,,
(PCDF-17),,,,,
[94538-02-0],,,,,
"1,8-dichlorodibenzofuran",2.5 10−1×,,,,
C12H6Cl2O,,,,,
(PCDF-18),,,,,
[81638-37-1],,,,,
"1,9-dichlorodibenzofuran",2.0×10−1,,,,
C12H6Cl2O,,,,,
(PCDF-19),,,,,
[70648-14-5],,,,,
"2,3-dichlorodibenzofuran",2.3 ×10−1,,,,
C12H6Cl2O,,,,,
(PCDF-23),,,,,
[64126-86-9],,,,,
"2,4-dichlorodibenzofuran",1.9 10−1×,,,,
C12H6Cl2O,,,,,
(PCDF-24),,,,,
[24478-74-8],,,,,
"2,6-dichlorodibenzofuran",1.8×10−1,,,,
C12H6Cl2O,,,,,
(PCDF-26),,,,,
[60390-27-4],,,,,
"2,7-dichlorodibenzofuran",2.0 ×10−1,,,,
C12H6Cl2O,,,,,
(PCDF-27),,,,,
[74992-98-6],,,,,
"2,8-dichlorodibenzofuran",1.6×10−1,,,,
C12H6Cl2O,1.6 ×10−1,,,,
(PCDF-28),2.6 ×10−1,,,,
[5409-83-6],2.2×10−1,,,,
Substance,Hcp,,,,
Formula,(at T,,,,
(Other name(s)),[ mol,,,,
[CAS registry number],m3Pa,,,,
"3,4-dichlorodibenzofuran",1.9 10−1×,,,,
C12H6Cl2O,,,,,
(PCDF-34),,,,,
[94570-83-9],,,,,
"3,6-dichlorodibenzofuran",2.2 10−1×,,,,
C12H6Cl2O,,,,,
(PCDF-36),,,,,
[74918-40-4],,,,,
"3,7-dichlorodibenzofuran",3.0×10−1,,,,
C12H6Cl2O,,,,,
(PCDF-37),,,,,
[58802-21-4],,,,,
"4,6-dichlorodibenzofuran",2.2×10−1,,,,
C12H6Cl2O,,,,,
(PCDF-46),,,,,
[64560-13-0],,,,,
"1,2,3-trichlorodibenzofuran",2.9 ×10,,,,
C12H5Cl3O,,,,,
(PCDF-123),,,,,
[83636-47-9],,,,,
"1,2,4-trichlorodibenzofuran",2.5 10−1×,,,,
C12H5Cl3O,,,,,
(PCDF-124),,,,,
[24478-73-7],,,,,
"1,2,6-trichlorodibenzofuran",2.3×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-126),,,,,
[64560-15-2],,,,,
"1,2,7-trichlorodibenzofuran",2.3×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-127),,,,,
[83704-37-4],,,,,
"1,2,8-trichlorodibenzofuran",3.9×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-128),,,,,
[83704-34-1],,,,,
"1,2,9-trichlorodibenzofuran",4.8×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-129),,,,,
[83704-38-5],,,,,
"1,3,4-trichlorodibenzofuran",2.8 ×10,,,,
C12H5Cl3O,,,,,
(PCDF-134),,,,,
[82911-61-3],,,,,
Substance,Hcp,,,,
Formula,(at T,,,,
(Other name(s)),[ mol,,,,
[CAS registry number],m3Pa,,,,
"3,4-dichlorodibenzofuran",1.9 10−1×,,,,
C12H6Cl2O,,,,,
(PCDF-34),,,,,
[94570-83-9],,,,,
"3,6-dichlorodibenzofuran",2.2 10−1×,,,,
C12H6Cl2O,,,,,
(PCDF-36),,,,,
[74918-40-4],,,,,
"3,7-dichlorodibenzofuran",3.0×10−1,,,,
C12H6Cl2O,,,,,
(PCDF-37),,,,,
[58802-21-4],,,,,
"4,6-dichlorodibenzofuran",2.2×10−1,,,,
C12H6Cl2O,,,,,
(PCDF-46),,,,,
[64560-13-0],,,,,
"1,2,3-trichlorodibenzofuran",2.9 ×10,,,,
C12H5Cl3O,,,,,
(PCDF-123),,,,,
[83636-47-9],,,,,
"1,2,4-trichlorodibenzofuran",2.5 10−1×,,,,
C12H5Cl3O,,,,,
(PCDF-124),,,,,
[24478-73-7],,,,,
"1,2,6-trichlorodibenzofuran",2.3×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-126),,,,,
[64560-15-2],,,,,
"1,2,7-trichlorodibenzofuran",2.3×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-127),,,,,
[83704-37-4],,,,,
"1,2,8-trichlorodibenzofuran",3.9×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-128),,,,,
[83704-34-1],,,,,
"1,2,9-trichlorodibenzofuran",4.8×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-129),,,,,
[83704-38-5],,,,,
"1,3,4-trichlorodibenzofuran",2.8 ×10,,,,
C12H5Cl3O,,,,,
(PCDF-134),,,,,
[82911-61-3],,,,,
,cp,,,,
Substance,H,,,,
Formula,(at T ),,,,
(Other name(s)),[ mol],,,,
[CAS registry number],m 3 Pa,,,,
"1,3,6-trichlorodibenzofuran",3.3×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-136),,,,,
[83704-39-6],,,,,
"1,3,7-trichlorodibenzofuran",4.1 10−1×,,,,
C12H5Cl3O,,,,,
(PCDF-137),,,,,
[64560-16-3],,,,,
"1,3,8-trichlorodibenzofuran",4.2 10−1×,,,,
C12H5Cl3O,,,,,
(PCDF-138),,,,,
[76621-12-0],,,,,
"1,3,9-trichlorodibenzofuran",4.4 10−1×,,,,
C12H5Cl3O,,,,,
(PCDF-139),,,,,
[83704-40-9],,,,,
"1,4,6-trichlorodibenzofuran",3.5×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-146),,,,,
[82911-60-2],,,,,
"1,4,7-trichlorodibenzofuran",3.2×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-147),,,,,
[83704-41-0],,,,,
"1,4,8-trichlorodibenzofuran",3.9×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-148),,,,,
[64560-14-1],,,,,
"1,4,9-trichlorodibenzofuran",3.5 10−1×,,,,
C12H5Cl3O,,,,,
(PCDF-149),,,,,
[70648-13-4],,,,,
"2,3,4-trichlorodibenzofuran",3.1 ×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-234),,,,,
[57117-34-7],,,,,
"2,3,6-trichlorodibenzofuran",3.4 10−1×,,,,
C12H5Cl3O,,,,,
(PCDF-236),,,,,
"2,3,7-trichlorodibenzofuran",3.5 10−1×,,,,
C12H5Cl3O,,,,,
(PCDF-237),,,,,
[58802-17-8],,,,,
,cp,,,,
Substance,H,,,,
Formula,(at T ),,,,
(Other name(s)),[ mol],,,,
[CAS registry number],m 3 Pa,,,,
"1,3,6-trichlorodibenzofuran",3.3×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-136),,,,,
[83704-39-6],,,,,
"1,3,7-trichlorodibenzofuran",4.1 10−1×,,,,
C12H5Cl3O,,,,,
(PCDF-137),,,,,
[64560-16-3],,,,,
"1,3,8-trichlorodibenzofuran",4.2 10−1×,,,,
C12H5Cl3O,,,,,
(PCDF-138),,,,,
[76621-12-0],,,,,
"1,3,9-trichlorodibenzofuran",4.4 10−1×,,,,
C12H5Cl3O,,,,,
(PCDF-139),,,,,
[83704-40-9],,,,,
"1,4,6-trichlorodibenzofuran",3.5×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-146),,,,,
[82911-60-2],,,,,
"1,4,7-trichlorodibenzofuran",3.2×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-147),,,,,
[83704-41-0],,,,,
"1,4,8-trichlorodibenzofuran",3.9×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-148),,,,,
[64560-14-1],,,,,
"1,4,9-trichlorodibenzofuran",3.5 10−1×,,,,
C12H5Cl3O,,,,,
(PCDF-149),,,,,
[70648-13-4],,,,,
"2,3,4-trichlorodibenzofuran",3.1 ×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-234),,,,,
[57117-34-7],,,,,
"2,3,6-trichlorodibenzofuran",3.4 10−1×,,,,
C12H5Cl3O,,,,,
(PCDF-236),,,,,
"2,3,7-trichlorodibenzofuran",3.5 10−1×,,,,
C12H5Cl3O,,,,,
(PCDF-237),,,,,
[58802-17-8],,,,,
,cp,,,,
Substance,H,,,,
Formula,(at T ),,,,
(Other name(s)),[ mol],,,,
[CAS registry number],m 3 Pa,,,,
"2,3,8-trichlorodibenzofuran",3.1 ×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-238),,,,,
[57117-32-5],,,,,
"2,3,9-trichlorodibenzofuran",4.6×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-239),,,,,
"2,4,6-trichlorodibenzofuran",4.2×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-246),,,,,
[58802-14-5],,,,,
"2,4,7-trichlorodibenzofuran",3.1×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-247),,,,,
[83704-42-1],,,,,
"2,4,8-trichlorodibenzofuran",3.2×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-248),,,,,
[54589-71-8],,,,,
"2,4,9-trichlorodibenzofuran",4.1 −1×10,,,,
C12H5Cl3O,,,,,
(PCDF-249),,,,,
"3,4,6-trichlorodibenzofuran",4.3 10−1×,,,,
C12H5Cl3O,,,,,
(PCDF-346),,,,,
"3,4,7-trichlorodibenzofuran",3.9 −1×10,,,,
C12H5Cl3O,,,,,
(PCDF-347),,,,,
[83704-44-3],,,,,
"3,4,8-trichlorodibenzofuran",2.5×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-348),,,,,
"3,4,9-trichlorodibenzofuran",2.7 10−1×,,,,
C12H5Cl3O,,,,,
(PCDF-349),,,,,
[83704-46-5],,,,,
"1,2,3,4-tetrachlorodibenzofuran",3.6 ×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1234),,,,,
[24478-72-6],,,,,
"1,2,3,6-tetrachlorodibenzofuran",4.1 ×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1236),,,,,
[83704-21-6],,,,,
,cp,,,,
Substance,H,,,,
Formula,(at T ),,,,
(Other name(s)),[ mol],,,,
[CAS registry number],m 3 Pa,,,,
"2,3,8-trichlorodibenzofuran",3.1 ×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-238),,,,,
[57117-32-5],,,,,
"2,3,9-trichlorodibenzofuran",4.6×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-239),,,,,
"2,4,6-trichlorodibenzofuran",4.2×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-246),,,,,
[58802-14-5],,,,,
"2,4,7-trichlorodibenzofuran",3.1×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-247),,,,,
[83704-42-1],,,,,
"2,4,8-trichlorodibenzofuran",3.2×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-248),,,,,
[54589-71-8],,,,,
"2,4,9-trichlorodibenzofuran",4.1 −1×10,,,,
C12H5Cl3O,,,,,
(PCDF-249),,,,,
"3,4,6-trichlorodibenzofuran",4.3 10−1×,,,,
C12H5Cl3O,,,,,
(PCDF-346),,,,,
"3,4,7-trichlorodibenzofuran",3.9 −1×10,,,,
C12H5Cl3O,,,,,
(PCDF-347),,,,,
[83704-44-3],,,,,
"3,4,8-trichlorodibenzofuran",2.5×10−1,,,,
C12H5Cl3O,,,,,
(PCDF-348),,,,,
"3,4,9-trichlorodibenzofuran",2.7 10−1×,,,,
C12H5Cl3O,,,,,
(PCDF-349),,,,,
[83704-46-5],,,,,
"1,2,3,4-tetrachlorodibenzofuran",3.6 ×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1234),,,,,
[24478-72-6],,,,,
"1,2,3,6-tetrachlorodibenzofuran",4.1 ×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1236),,,,,
[83704-21-6],,,,,
,cp,,,,
Substance,H,,,,
Formula (Other name(s)),[(at T mol)],,,,
[CAS registry number],m 3 Pa,,,,
"1,2,3,7-tetrachlorodibenzofuran",3.9×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1237),,,,,
[83704-22-7],,,,,
"1,2,3,8-tetrachlorodibenzofuran",5.0×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1238),,,,,
[62615-08-1],,,,,
"1,2,3,9-tetrachlorodibenzofuran",7.9 10−1×,,,,
C12H4Cl4O,,,,,
(PCDF-1239),,,,,
[83704-23-8],,,,,
"1,2,4,6-tetrachlorodibenzofuran",5.1 10−1×,,,,
C12H4Cl4O,,,,,
(PCDF-1246),,,,,
[71998-73-7],,,,,
"1,2,4,7-tetrachlorodibenzofuran",3.5 10−1×,,,,
C12H4Cl4O,,,,,
(PCDF-1247),,,,,
[83719-40-8],,,,,
"1,2,4,8-tetrachlorodibenzofuran",5.5 ×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1248),,,,,
[64126-87-0],,,,,
"1,2,4,9-tetrachlorodibenzofuran",7.4 10−1×,,,,
C12H4Cl4O,,,,,
(PCDF-1249),,,,,
"1,2,6,7-tetrachlorodibenzofuran",2.8×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1267),,,,,
[83704-25-0],,,,,
"1,2,6,8-tetrachlorodibenzofuran",5.5×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1268),,,,,
[83710-07-0],,,,,
"1,2,6,9-tetrachlorodibenzofuran",7.1 10−1×,,,,
C12H4Cl4O,,,,,
(PCDF-1269),,,,,
"1,2,7,8-tetrachlorodibenzofuran",1.1,,,,
C 10−112 H 4 Cl 4 O,4.8 ×,,,,
(PCDF-1278),,,,,
[58802-20-3],,,,,
,cp,,,,
Substance,H,,,,
Formula (Other name(s)),[(at T mol)],,,,
[CAS registry number],m 3 Pa,,,,
"1,2,3,7-tetrachlorodibenzofuran",3.9×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1237),,,,,
[83704-22-7],,,,,
"1,2,3,8-tetrachlorodibenzofuran",5.0×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1238),,,,,
[62615-08-1],,,,,
"1,2,3,9-tetrachlorodibenzofuran",7.9 10−1×,,,,
C12H4Cl4O,,,,,
(PCDF-1239),,,,,
[83704-23-8],,,,,
"1,2,4,6-tetrachlorodibenzofuran",5.1 10−1×,,,,
C12H4Cl4O,,,,,
(PCDF-1246),,,,,
[71998-73-7],,,,,
"1,2,4,7-tetrachlorodibenzofuran",3.5 10−1×,,,,
C12H4Cl4O,,,,,
(PCDF-1247),,,,,
[83719-40-8],,,,,
"1,2,4,8-tetrachlorodibenzofuran",5.5 ×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1248),,,,,
[64126-87-0],,,,,
"1,2,4,9-tetrachlorodibenzofuran",7.4 10−1×,,,,
C12H4Cl4O,,,,,
(PCDF-1249),,,,,
"1,2,6,7-tetrachlorodibenzofuran",2.8×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1267),,,,,
[83704-25-0],,,,,
"1,2,6,8-tetrachlorodibenzofuran",5.5×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1268),,,,,
[83710-07-0],,,,,
"1,2,6,9-tetrachlorodibenzofuran",7.1 10−1×,,,,
C12H4Cl4O,,,,,
(PCDF-1269),,,,,
"1,2,7,8-tetrachlorodibenzofuran",1.1,,,,
C 10−112 H 4 Cl 4 O,4.8 ×,,,,
(PCDF-1278),,,,,
[58802-20-3],,,,,
,cp,,,,
Substance,H,,,,
Formula (Other name(s)),[(at T mol) ],,,,
[CAS registry number],m 3 Pa,,,,
"1,2,7,9-tetrachlorodibenzofuran",6.9 10−1×,,,,
C12H4Cl4O,,,,,
(PCDF-1279),,,,,
[83704-26-1],,,,,
"1,2,8,9-tetrachlorodibenzofuran",9.5×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1289),,,,,
"1,3,4,6-tetrachlorodibenzofuran",6.3×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1346),,,,,
[83704-27-2],,,,,
"1,3,4,7-tetrachlorodibenzofuran",5.1 10−1×,,,,
C12H4Cl4O,,,,,
(PCDF-1347),,,,,
[70648-16-7],,,,,
"1,3,4,8-tetrachlorodibenzofuran",5.0×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1348),,,,,
[92341-04-3],,,,,
"1,3,4,9-tetrachlorodibenzofuran",5.8 10−1×,,,,
C12H4Cl4O,,,,,
(PCDF-1349),,,,,
"1,3,6,7-tetrachlorodibenzofuran",5.1×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1367),,,,,
[57117-36-9],,,,,
"1,3,6,8-tetrachlorodibenzofuran",6.2×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1368),,,,,
[71998-72-6],,,,,
"1,3,6,9-tetrachlorodibenzofuran",6.8 10−1×,,,,
C12H4Cl4O,,,,,
(PCDF-1369),,,,,
[83690-98-6],,,,,
"1,3,7,8-tetrachlorodibenzofuran",6.5 ×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1378),,,,,
[57117-35-8],,,,,
"1,3,7,9-tetrachlorodibenzofuran",7.9×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1379),,,,,
[64560-17-4],,,,,
,cp,,,,
Substance,H,,,,
Formula (Other name(s)),[(at T mol) ],,,,
[CAS registry number],m 3 Pa,,,,
"1,2,7,9-tetrachlorodibenzofuran",6.9 10−1×,,,,
C12H4Cl4O,,,,,
(PCDF-1279),,,,,
[83704-26-1],,,,,
"1,2,8,9-tetrachlorodibenzofuran",9.5×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1289),,,,,
"1,3,4,6-tetrachlorodibenzofuran",6.3×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1346),,,,,
[83704-27-2],,,,,
"1,3,4,7-tetrachlorodibenzofuran",5.1 10−1×,,,,
C12H4Cl4O,,,,,
(PCDF-1347),,,,,
[70648-16-7],,,,,
"1,3,4,8-tetrachlorodibenzofuran",5.0×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1348),,,,,
[92341-04-3],,,,,
"1,3,4,9-tetrachlorodibenzofuran",5.8 10−1×,,,,
C12H4Cl4O,,,,,
(PCDF-1349),,,,,
"1,3,6,7-tetrachlorodibenzofuran",5.1×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1367),,,,,
[57117-36-9],,,,,
"1,3,6,8-tetrachlorodibenzofuran",6.2×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1368),,,,,
[71998-72-6],,,,,
"1,3,6,9-tetrachlorodibenzofuran",6.8 10−1×,,,,
C12H4Cl4O,,,,,
(PCDF-1369),,,,,
[83690-98-6],,,,,
"1,3,7,8-tetrachlorodibenzofuran",6.5 ×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1378),,,,,
[57117-35-8],,,,,
"1,3,7,9-tetrachlorodibenzofuran",7.9×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-1379),,,,,
[64560-17-4],,,,,
H cpSubstance,,,,,
Formula (Other name(s)) [(at T mol) ],,,,,
[CAS registry number] m3 Pa,,,,,
"1,4,6,7-tetrachlorodibenzofuran 5.9 10−1×",,,,,
C12H4Cl4O,,,,,
(PCDF-1467),,,,,
[66794-59-0],,,,,
"1,4,6,8-tetrachlorodibenzofuran 8.5×10−1",,,,,
C12H4Cl4O,,,,,
(PCDF-1468),,,,,
[82911-58-8],,,,,
"1,4,6,9-tetrachlorodibenzofuran 7.9×10−1",,,,,
C12H4Cl4O,,,,,
(PCDF-1469),,,,,
"1,4,7,8-tetrachlorodibenzofuran 6.5 −1×10",,,,,
C12H4Cl4O,,,,,
(PCDF-1478),,,,,
[83704-29-4],,,,,
"1,6,7,8-tetrachlorodibenzofuran 5.8 −1×10",,,,,
C12H4Cl4O,,,,,
(PCDF-1678),,,,,
"2,3,4,6-tetrachlorodibenzofuran 6.2 10−1×",,,,,
C12H4Cl4O,,,,,
(PCDF-2346),,,,,
[83704-30-7],,,,,
"2,3,4,7-tetrachlorodibenzofuran 4.4 10−1×",,,,,
C12H4Cl4O,,,,,
(PCDF-2347),,,,,
[83704-31-8],,,,,
"2,3,4,8-tetrachlorodibenzofuran 3.5 10−1×",,,,,
C12H4Cl4O,,,,,
(PCDF-2348),,,,,
[83704-32-9],,,,,
"2,3,6,7-tetrachlorodibenzofuran 4.1 10−1×",,,,,
C12H4Cl4O,,,,,
(PCDF-2367),,,,,
[57117-39-2],,,,,
"2,3,6,8-tetrachlorodibenzofuran 4.2×10−1",,,,,
C12H4Cl4O,,,,,
(PCDF-2368),,,,,
[57117-37-0],,,,,
"2,3,7,8-tetrachlorodibenzofuran 5.9×10−1",,,,,
C12H4Cl4O 6.8×10−1,,,,,
(PCDF-2378) 8.5 10−1×,,,,,
[51207-31-9] 2.2 10−3×,,,,,
6.4 10−1×,,,,,
7.2×10−1,,,,,
3.7 ×10−1,,,,,
H cpSubstance,,,,,
Formula (Other name(s)) [(at T mol) ],,,,,
[CAS registry number] m3 Pa,,,,,
"1,4,6,7-tetrachlorodibenzofuran 5.9 10−1×",,,,,
C12H4Cl4O,,,,,
(PCDF-1467),,,,,
[66794-59-0],,,,,
"1,4,6,8-tetrachlorodibenzofuran 8.5×10−1",,,,,
C12H4Cl4O,,,,,
(PCDF-1468),,,,,
[82911-58-8],,,,,
"1,4,6,9-tetrachlorodibenzofuran 7.9×10−1",,,,,
C12H4Cl4O,,,,,
(PCDF-1469),,,,,
"1,4,7,8-tetrachlorodibenzofuran 6.5 −1×10",,,,,
C12H4Cl4O,,,,,
(PCDF-1478),,,,,
[83704-29-4],,,,,
"1,6,7,8-tetrachlorodibenzofuran 5.8 −1×10",,,,,
C12H4Cl4O,,,,,
(PCDF-1678),,,,,
"2,3,4,6-tetrachlorodibenzofuran 6.2 10−1×",,,,,
C12H4Cl4O,,,,,
(PCDF-2346),,,,,
[83704-30-7],,,,,
"2,3,4,7-tetrachlorodibenzofuran 4.4 10−1×",,,,,
C12H4Cl4O,,,,,
(PCDF-2347),,,,,
[83704-31-8],,,,,
"2,3,4,8-tetrachlorodibenzofuran 3.5 10−1×",,,,,
C12H4Cl4O,,,,,
(PCDF-2348),,,,,
[83704-32-9],,,,,
"2,3,6,7-tetrachlorodibenzofuran 4.1 10−1×",,,,,
C12H4Cl4O,,,,,
(PCDF-2367),,,,,
[57117-39-2],,,,,
"2,3,6,8-tetrachlorodibenzofuran 4.2×10−1",,,,,
C12H4Cl4O,,,,,
(PCDF-2368),,,,,
[57117-37-0],,,,,
"2,3,7,8-tetrachlorodibenzofuran 5.9×10−1",,,,,
C12H4Cl4O 6.8×10−1,,,,,
(PCDF-2378) 8.5 10−1×,,,,,
[51207-31-9] 2.2 10−3×,,,,,
6.4 10−1×,,,,,
7.2×10−1,,,,,
3.7 ×10−1,,,,,
Substance,Hcp,,,,
Formula,(at T,,,,
(Other name(s)),[ mol,,,,
[CAS registry number],m3 Pa,,,,
"2,4,6,7-tetrachlorodibenzofuran",5.4 10−1×,,,,
C12H4Cl4O,,,,,
(PCDF-2467),,,,,
[57117-38-1],,,,,
"2,4,6,8-tetrachlorodibenzofuran",6.6 ×10,,,,
C12H4Cl4O,,,,,
(PCDF-2468),,,,,
[58802-19-0],,,,,
"3,4,6,7-tetrachlorodibenzofuran",7.1×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-3467),,,,,
[57117-40-5],,,,,
"1,2,3,4,6-pentachlorodibenzofuran",7.1 ×10,,,,
C12H3Cl5O,,,,,
(PCDF-12346),,,,,
[83704-47-6],,,,,
"1,2,3,4,7-pentachlorodibenzofuran",4.5 10−1×,,,,
C12H3Cl5O,,,,,
(PCDF-12347),,,,,
[83704-48-7],,,,,
"1,2,3,4,8-pentachlorodibenzofuran",5.5×10−1,,,,
C12H3Cl5O,,,,,
(PCDF-12348),,,,,
[67517-48-0],,,,,
"1,2,3,4,9-pentachlorodibenzofuran",9.8×10−1,,,,
C12H3Cl5O,,,,,
(PCDF-12349),,,,,
[83704-49-8],,,,,
"1,2,3,6,7-pentachlorodibenzofuran",4.2×10−1,,,,
C12H3Cl5O,,,,,
(PCDF-12367),,,,,
[57117-42-7],,,,,
"1,2,3,6,8-pentachlorodibenzofuran",6.5 10−1×,,,,
C12H3Cl5O,,,,,
(PCDF-12368),,,,,
[83704-51-2],,,,,
"1,2,3,6,9-pentachlorodibenzofuran",1.1,,,,
C12H3Cl5O,,,,,
(PCDF-12369),,,,,
[83704-52-3],,,,,
"1,2,3,7,8-pentachlorodibenzofuran",8.7×10−4,,,,
C12H3Cl5O,5.2×10,,,,
(PCDF-12378),,,,,
[57117-41-6],,,,,
Substance,Hcp,,,,
Formula,(at T,,,,
(Other name(s)),[ mol,,,,
[CAS registry number],m3 Pa,,,,
"2,4,6,7-tetrachlorodibenzofuran",5.4 10−1×,,,,
C12H4Cl4O,,,,,
(PCDF-2467),,,,,
[57117-38-1],,,,,
"2,4,6,8-tetrachlorodibenzofuran",6.6 ×10,,,,
C12H4Cl4O,,,,,
(PCDF-2468),,,,,
[58802-19-0],,,,,
"3,4,6,7-tetrachlorodibenzofuran",7.1×10−1,,,,
C12H4Cl4O,,,,,
(PCDF-3467),,,,,
[57117-40-5],,,,,
"1,2,3,4,6-pentachlorodibenzofuran",7.1 ×10,,,,
C12H3Cl5O,,,,,
(PCDF-12346),,,,,
[83704-47-6],,,,,
"1,2,3,4,7-pentachlorodibenzofuran",4.5 10−1×,,,,
C12H3Cl5O,,,,,
(PCDF-12347),,,,,
[83704-48-7],,,,,
"1,2,3,4,8-pentachlorodibenzofuran",5.5×10−1,,,,
C12H3Cl5O,,,,,
(PCDF-12348),,,,,
[67517-48-0],,,,,
"1,2,3,4,9-pentachlorodibenzofuran",9.8×10−1,,,,
C12H3Cl5O,,,,,
(PCDF-12349),,,,,
[83704-49-8],,,,,
"1,2,3,6,7-pentachlorodibenzofuran",4.2×10−1,,,,
C12H3Cl5O,,,,,
(PCDF-12367),,,,,
[57117-42-7],,,,,
"1,2,3,6,8-pentachlorodibenzofuran",6.5 10−1×,,,,
C12H3Cl5O,,,,,
(PCDF-12368),,,,,
[83704-51-2],,,,,
"1,2,3,6,9-pentachlorodibenzofuran",1.1,,,,
C12H3Cl5O,,,,,
(PCDF-12369),,,,,
[83704-52-3],,,,,
"1,2,3,7,8-pentachlorodibenzofuran",8.7×10−4,,,,
C12H3Cl5O,5.2×10,,,,
(PCDF-12378),,,,,
[57117-41-6],,,,,
,cp,,,,
Substance,H,,,,
Formula,(at T ),,,,
(Other name(s)),[ mol],,,,
[CAS registry number],m3Pa,,,,
"1,2,3,7,9-pentachlorodibenzofuran",1,,,,
C12H3Cl5O,,,,,
(PCDF-12379),,,,,
[83704-53-4],,,,,
"1,2,3,8,9-pentachlorodibenzofuran",2,,,,
C12H3Cl5O,1.1,,,,
(PCDF-12389),,,,,
[83704-54-5],,,,,
"1,2,4,6,7-pentachlorodibenzofuran",5.8×10−1,,,,
C12H3Cl5O,,,,,
(PCDF-12467),,,,,
[83704-50-1],,,,,
"1,2,4,6,8-pentachlorodibenzofuran",1,,,,
C12H3Cl5O,,,,,
(PCDF-12468),,,,,
[69698-57-3],,,,,
"1,2,4,6,9-pentachlorodibenzofuran",1.5,,,,
C12H3Cl5O,,,,,
(PCDF-12469),,,,,
[70648-24-7],,,,,
"1,2,4,7,8-pentachlorodibenzofuran",6.2 10−1×,,,,
C12H3Cl5O,,,,,
(PCDF-12478),,,,,
[58802-15-6],,,,,
"1,2,4,7,9-pentachlorodibenzofuran",9.8×10−1,,,,
C12H3Cl5O,,,,,
(PCDF-12479),,,,,
[71998-74-8],,,,,
"1,2,4,8,9-pentachlorodibenzofuran",1.3,,,,
C12H3Cl5O,,,,,
(PCDF-12489),,,,,
[70648-23-6],,,,,
"1,2,6,7,9-pentachlorodibenzofuran",7.9 ×10−1,,,,
C12H3Cl5O,,,,,
(PCDF-12679),,,,,
[70872-82-1],,,,,
"1,3,4,6,7-pentachlorodibenzofuran",8.9×10−1,,,,
C12H3Cl5O,,,,,
(PCDF-13467),,,,,
[83704-36-3],,,,,
